iter,random_start,ad_start,actual_ad,in_db,detected_ad,input_confidence,result
first_20_slice,311431,311431,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.03,True
second_20_slice,311431,321431,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.04,True
thirty_second,311431,311431,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.03,True
first_10_slice,445806,445806,Manyavar-enc,False,Manyavar-enc,0.01,True
second_10_slice,445806,455806,Manyavar-enc,False,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,False
third_10_slice,445806,465806,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Farmlite Millet Cookies to make you go Ohohoho!-enc,0.02,True
first_20_slice,445806,445806,Manyavar-enc,False,Manyavar-enc,0.01,True
second_20_slice,445806,455806,Farmlite Millet Cookies to make you go Ohohoho!-enc,False,Manyavar-enc,0.01,False
thirty_second,445806,445806,Manyavar-enc,False,Manyavar-enc,0.01,True
first_10_slice,289641,289641,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.04,True
second_10_slice,289641,299641,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.03,True
third_10_slice,289641,309641,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.03,True
first_20_slice,289641,289641,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.04,True
second_20_slice,289641,299641,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.04,True
thirty_second,289641,289641,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.03,True
first_10_slice,843703,843703,saajna,True,Spotify  Sabzi Mandi Sync-enc,0.01,True
second_10_slice,843703,853703,Myntra x Kiara Advani (Flight)-enc,False,Myntra x Kiara Advani (Flight)-enc,0.01,True
third_10_slice,843703,863703,Myntra x Kiara Advani (Flight)-enc,False,Be Extraordinary Everyday With Myntra-enc,0.03,False
first_20_slice,843703,843703,saajna,True,Be Extraordinary Everyday With Myntra-enc,0.01,True
second_20_slice,843703,853703,Myntra x Kiara Advani (Flight)-enc,False,Myntra x Kiara Advani (Flight)-enc,0.02,True
thirty_second,843703,843703,Myntra x Kiara Advani (Flight)-enc,False,Myntra x Kiara Advani (Flight)-enc,0.02,True
first_10_slice,687037,687037,saajna,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.01,True
second_10_slice,687037,697037,saajna,True,subway-enc,0.01,True
third_10_slice,687037,707037,saajna,True,Furlenco presents the Home Sapiens-enc,0.02,True
first_20_slice,687037,687037,saajna,True,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.01,True
second_20_slice,687037,697037,saajna,True,No geometry box_ No problem for #SuperPapa!-enc,0.01,True
thirty_second,687037,687037,saajna,True,subway-enc,0.01,True
first_10_slice,506201,506201,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.02,True
second_10_slice,506201,516201,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.02,True
third_10_slice,506201,526201,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.03,True
first_20_slice,506201,506201,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.02,True
second_20_slice,506201,516201,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.03,True
thirty_second,506201,506201,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.02,True
first_10_slice,528457,528457,Furlenco presents the Home Sapiens-enc,False,Furlenco presents the Home Sapiens-enc,0.03,True
second_10_slice,528457,538457,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.07,True
third_10_slice,528457,548457,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.13,True
first_20_slice,528457,528457,Furlenco presents the Home Sapiens-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.03,False
second_20_slice,528457,538457,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.09,True
thirty_second,528457,528457,Introducing iPhone 15  WOW  Apple-enc,False,Introducing iPhone 15  WOW  Apple-enc,0.06,True
first_10_slice,60666,60666,Play it different  ft. Ravi Shastri  CRED-enc,False,Play it different  ft. Ravi Shastri  CRED-enc,0.02,True
second_10_slice,60666,70666,juice_wrld,True,subway-enc,0.01,True
third_10_slice,60666,80666,juice_wrld,True,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.01,True
first_20_slice,60666,60666,juice_wrld,True,Play it different  ft. Ravi Shastri  CRED-enc,0.01,True
second_20_slice,60666,70666,juice_wrld,True,subway-enc,0.01,True
thirty_second,60666,60666,juice_wrld,True,Play it different  ft. Ravi Shastri  CRED-enc,0.01,True
first_10_slice,810577,810577,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
second_10_slice,810577,820577,saajna,True,OnePlus 12 - Smooth Beyond Belief-enc,0.02,True
third_10_slice,810577,830577,saajna,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.02,True
first_20_slice,810577,810577,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
second_20_slice,810577,820577,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
thirty_second,810577,810577,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
first_10_slice,152651,152651,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.01,True
second_10_slice,152651,162651,juice_wrld,True,The-Lights-Galaxia--While-She-Sleeps-enc,0.06,True
third_10_slice,152651,172651,juice_wrld,True,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.01,True
first_20_slice,152651,152651,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.01,True
second_20_slice,152651,162651,juice_wrld,True,Save Your Team From Endless Writing Tasks  Grammarly for Business-enc,0.01,True
thirty_second,152651,152651,juice_wrld,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.01,True
first_10_slice,764065,764065,saajna,True,Introducing iPhone 15  WOW  Apple-enc,0.01,True
second_10_slice,764065,774065,saajna,True,Amazon.in - Aaj kya Khareeda_  Personal Care-enc,0.01,True
third_10_slice,764065,784065,saajna,True,Urban Company  Salon at Home-enc,0.01,True
first_20_slice,764065,764065,saajna,True,Introducing iPhone 15  WOW  Apple-enc,0.01,True
second_20_slice,764065,774065,saajna,True,Amazon.in - Aaj kya Khareeda_  Personal Care-enc,0.01,True
thirty_second,764065,764065,saajna,True,Introducing iPhone 15  WOW  Apple-enc,0.01,True
first_10_slice,624947,624947,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,True
second_10_slice,624947,634947,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,True
third_10_slice,624947,644947,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.03,True
first_20_slice,624947,624947,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,True
second_20_slice,624947,634947,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.03,True
thirty_second,624947,624947,Great for the Good  ft. Neeraj Chopra  CRED-enc,False,Great for the Good  ft. Neeraj Chopra  CRED-enc,0.02,True
first_10_slice,30474,30474,subway-enc,False,subway-enc,0.04,True
second_10_slice,30474,40474,subway-enc,False,subway-enc,0.03,True
third_10_slice,30474,50474,Play it different  ft. Ravi Shastri  CRED-enc,False,Play it different  ft. Ravi Shastri  CRED-enc,0.01,True
first_20_slice,30474,30474,subway-enc,False,subway-enc,0.04,True
second_20_slice,30474,40474,Play it different  ft. Ravi Shastri  CRED-enc,False,subway-enc,0.02,False
thirty_second,30474,30474,subway-enc,False,subway-enc,0.03,True
first_10_slice,793874,793874,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,True
second_10_slice,793874,803874,saajna,True,OnePlus 12 - Smooth Beyond Belief-enc,0.03,True
third_10_slice,793874,813874,saajna,True,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.02,True
first_20_slice,793874,793874,saajna,True,Furlenco presents the Home Sapiens-enc,0.01,True
second_20_slice,793874,803874,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
thirty_second,793874,793874,saajna,True,Furlenco presents the Home Sapiens-enc,0.01,True
first_10_slice,387159,387159,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
second_10_slice,387159,397159,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.02,True
third_10_slice,387159,407159,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.04,True
first_20_slice,387159,387159,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.02,False
second_20_slice,387159,397159,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.03,True
thirty_second,387159,387159,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.02,True
first_10_slice,283608,283608,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,The-Lights-Galaxia--While-She-Sleeps-enc,0.07,False
second_10_slice,283608,293608,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.05,True
third_10_slice,283608,303608,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.02,True
first_20_slice,283608,283608,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,The-Lights-Galaxia--While-She-Sleeps-enc,0.05,False
second_20_slice,283608,293608,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.04,True
thirty_second,283608,283608,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.04,True
first_10_slice,273641,273641,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,The-Lights-Galaxia--While-She-Sleeps-enc,0.04,False
second_10_slice,273641,283641,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,The-Lights-Galaxia--While-She-Sleeps-enc,0.06,False
third_10_slice,273641,293641,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.04,True
first_20_slice,273641,273641,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,The-Lights-Galaxia--While-She-Sleeps-enc,0.04,False
second_20_slice,273641,283641,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.04,True
thirty_second,273641,273641,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,False,Gujarat Tourism Advertisement Ft. Amitabh Bachan  Ahmedabad Tourism-enc,0.03,True
first_10_slice,655883,655883,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED-enc,0.02,True
second_10_slice,655883,665883,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED-enc,0.01,True
third_10_slice,655883,675883,saajna,True,Great for the good  ft. Rahul Dravid  CRED-enc,0.01,True
first_20_slice,655883,655883,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED-enc,0.02,True
second_20_slice,655883,665883,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED-enc,0.01,True
thirty_second,655883,655883,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED-enc,0.02,True
first_10_slice,356397,356397,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.03,True
second_10_slice,356397,366397,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
third_10_slice,356397,376397,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.03,True
first_20_slice,356397,356397,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.03,True
second_20_slice,356397,366397,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
thirty_second,356397,356397,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
first_10_slice,670441,670441,Great for the good  ft. Rahul Dravid  CRED-enc,False,Great for the good  ft. Rahul Dravid  CRED-enc,0.01,True
second_10_slice,670441,680441,saajna,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato-enc,0.01,True
third_10_slice,670441,690441,saajna,True,Urban Company  Salon at Home-enc,0.01,True
first_20_slice,670441,670441,saajna,True,Great for the good  ft. Rahul Dravid  CRED-enc,0.01,True
second_20_slice,670441,680441,saajna,True,Eat what makes you happy  Dum Dum Fire Fire  Zomato-enc,0.01,True
thirty_second,670441,670441,saajna,True,Great for the good  ft. Rahul Dravid  CRED-enc,0.01,True
first_10_slice,801843,801843,saajna,True,verizon-enc,0.02,True
second_10_slice,801843,811843,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.02,True
third_10_slice,801843,821843,saajna,True,Save Your Team From Endless Writing Tasks  Grammarly for Business-enc,0.01,True
first_20_slice,801843,801843,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
second_20_slice,801843,811843,saajna,True,walmart-enc,0.01,True
thirty_second,801843,801843,saajna,True,OnePlus 11R 5G Solar Red  Relive the Red Rush-enc,0.01,True
first_10_slice,377027,377027,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.01,True
second_10_slice,377027,387027,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
third_10_slice,377027,397027,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,False,Glasses That Are Perfect For a Corporate Look  Glasses Badlo Vibe Badlo ft. Kiara & Karan-enc,0.03,True
first_20_slice,377027,377027,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
second_20_slice,377027,387027,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
thirty_second,377027,377027,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
first_10_slice,381160,381160,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,False,Ad for Cult fit fitness #advertising #ranveersingh #gym #fitness #motivation-enc,0.02,True
